Komoditas,Luas Panen Padi,GKP Tingkat Petani,GKP Tingkat Penggilingan,GKG Tingkat Penggilingan,Beras Medium Penggilingan,Beras Premium Penggilingan,Jagung Pipilan Kering,Kedelai Biji Kering (Lokal),Bawang Merah,Cabai Merah Keriting,Cabai Rawit Merah,Sapi (Hidup),Ayam Ras Pedaging (Hidup),Telur Ayam Ras,Stok GKG Tingkat Penggilingan,Stok Beras Tingkat Penggilingan
05/11/2023,30,6.590,6.870,7.750,12.390,13.340,5.920,11.250,12.780,34.490,53.820,51.680,22.280,23.180,90,10
06/11/2023,30,6.590,6.880,7.810,12.620,13.370,5.920,11.200,12.970,38.760,58.920,52.800,22.040,23.340,50,10
07/11/2023,30,6.660,6.840,7.870,12.560,13.420,6.000,11.500,13.120,39.420,58.930,52.940,22.560,23.570,40,20
08/11/2023,10,6.590,6.880,7.770,12.420,13.370,5.900,11.250,13.940,41.430,59.710,53.120,22.280,23.760,50,30
09/11/2023,10,6.690,6.920,7.800,12.410,13.350,5.900,11.250,13.780,41.310,61.600,52.540,22.690,23.800,120,30
10/11/2023,30,6.690,6.940,7.800,12.450,13.360,5.990,11.350,13.940,41.530,65.260,52.650,22.390,23.960,130,30
11/11/2023,30,6.690,6.950,7.880,12.420,13.420,5.950,11.350,13.780,46.290,67.480,52.480,22.620,23.930,90,50
12/11/2023,30,6.670,6.920,7.790,12.440,13.380,5.930,11.350,13.940,45.230,65.170,51.330,22.910,23.980,120,40
13/11/2023,10,6.670,7.060,7.880,12.460,13.430,5.930,11.250,14.260,50.640,68.460,52.820,22.710,23.980,100,40
14/11/2023,30,6.720,6.930,7.830,12.500,13.410,5.980,11.250,14.260,50.340,67.450,52.680,22.360,24.120,130,30
15/11/2023,10,6.720,6.930,7.810,12.590,13.410,5.930,11.250,14.600,51.370,64.600,52.380,22.490,24.510,140,40
16/11/2023,10,6.690,6.790,7.800,12.480,13.380,6.000,11.250,14.680,50.730,64.830,52.550,22.580,24.550,110,40
17/11/2023,30,6.690,6.920,7.820,12.490,13.420,5.980,11.250,14.720,50.440,62.930,52.880,22.350,24.420,110,40
18/11/2023,30,6.670,6.900,7.810,12.490,13.380,6.030,11.250,14.870,50.530,62.650,51.650,22.580,24.630,80,60
19/11/2023,30,6.670,6.900,7.810,12.490,13.380,6.030,11.250,14.480,48.090,62.220,52.550,22.460,24.510,100,40
20/11/2023,30,6.670,6.900,7.810,12.490,13.380,6.050,11.250,14.680,51.270,64.480,52.870,21.880,24.280,120,30
21/11/2023,30,6.890,7.160,7.670,12.290,13.360,6.370,11.500,15.610,47.940,63.470,52.620,22.230,24.420,150,50
22/11/2023,30,6.530,6.770,7.840,12.480,13.420,6.010,11.250,15.580,59.420,69.400,52.980,21.910,24.650,130,40
23/11/2023,10,6.570,6.930,7.850,12.640,13.490,6.020,11.250,15.020,55.360,67.600,52.620,21.950,24.670,160,40
24/11/2023,20,6.610,6.970,7.850,12.630,13.470,6.030,11.250,15.020,57.350,66.510,52.550,21.950,24.630,100,70
25/11/2023,20,6.400,6.900,7.870,12.660,13.530,6.070,11.250,15.290,53.880,64.980,52.480,21.870,24.630,130,40
26/11/2023,20,6.400,6.880,7.870,12.670,13.540,6.100,11.250,15.170,56.010,67.350,52.550,21.650,24.540,110,40
27/11/2023,20,6.400,6.900,7.860,12.680,13.540,6.120,11.250,15.170,54.780,66.560,51.760,22.520,24.550,140,40
28/11/2023,30,6.570,6.900,7.860,12.680,13.530,6.140,11.250,15.430,54.150,66.450,52.590,21.570,24.630,90,60
29/11/2023,30,6.530,6.880,7.850,12.680,13.530,6.140,11.250,15.580,55.540,64.190,52.580,21.200,24.280,120,40
30/11/2023,20,6.570,6.910,7.910,12.590,13.530,6.140,11.250,15.430,57.860,66.810,52.610,21.370,24.470,140,40
01/12/2023,20,6.530,6.880,7.900,12.590,13.560,6.120,11.250,15.500,58.670,70.130,52.030,21.190,24.290,120,40
02/12/2023,30,6.530,7.060,8.000,12.700,13.620,6.130,11.250,15.570,59.290,70.270,53.030,21.200,24.520,120,40
03/12/2023,30,6.570,6.890,7.920,12.720,13.580,6.140,11.250,16.080,59.030,69.340,53.090,21.230,24.150,120,40
04/12/2023,30,6.530,6.890,7.850,12.680,13.580,6.140,11.250,17.600,59.760,70.500,51.310,21.790,24.140,90,40
05/12/2023,30,6.530,6.990,8.030,12.680,13.650,6.210,11.400,16.080,62.400,69.060,52.470,21.790,23.970,140,30
06/12/2023,30,6.530,6.830,7.930,12.670,13.520,6.140,11.350,16.080,61.590,68.190,52.470,21.600,24.290,150,30
07/12/2023,20,6.790,6.820,7.910,12.420,13.470,6.320,11.400,17.040,59.460,71.800,52.330,21.730,24.310,240,30
08/12/2023,20,6.860,7.020,7.970,12.680,13.510,6.260,11.500,16.080,61.460,70.750,53.250,21.260,24.470,140,30
09/12/2023,20,6.740,6.830,7.910,12.660,13.530,6.060,11.400,16.150,64.530,70.530,53.100,21.650,24.430,140,40
10/12/2023,20,6.690,6.830,7.920,12.660,13.530,6.170,11.400,16.530,63.010,71.790,52.790,21.840,24.330,170,50
11/12/2023,20,6.720,6.840,7.980,12.710,13.560,6.190,11.400,17.100,61.470,70.930,52.270,21.430,24.440,130,30
12/12/2023,20,6.740,6.860,7.980,12.710,13.570,6.160,11.400,17.400,61.920,67.740,52.250,21.680,24.380,150,30
13/12/2023,20,6.720,6.840,7.990,12.710,13.570,6.190,11.400,18.020,59.770,71.620,52.340,22.130,24.160,140,50
14/12/2023,20,6.840,6.790,8.060,12.660,13.500,6.530,12.500,17.480,60.970,68.980,52.110,21.330,24.330,100,30
15/12/2023,20,6.720,6.840,7.970,12.710,13.570,6.170,11.400,17.480,58.700,66.750,52.430,21.290,24.160,140,40
16/12/2023,20,6.690,6.840,7.970,12.710,13.570,6.170,11.400,18.020,55.440,67.030,52.560,21.960,24.300,120,40
17/12/2023,20,6.720,6.840,7.970,12.650,13.570,6.170,11.250,17.480,53.670,65.600,52.310,21.770,24.270,120,30
18/12/2023,20,6.740,6.840,7.970,12.650,13.550,6.080,11.250,17.480,48.300,65.600,53.270,21.560,24.010,130,40
19/12/2023,20,6.770,6.870,7.970,12.650,13.560,6.120,11.250,17.670,48.130,66.280,52.250,21.600,24.180,130,50
20/12/2023,20,6.790,6.870,7.970,12.660,13.560,6.190,11.250,18.320,46.190,64.710,52.890,21.260,24.140,150,40
21/12/2023,30,6.770,6.850,7.980,12.650,13.550,6.160,11.000,18.450,44.020,61.650,52.250,21.210,24.310,120,30
22/12/2023,30,6.600,6.760,8.050,12.670,13.520,6.110,11.450,18.740,43.740,61.400,52.260,20.860,24.310,120,30
23/12/2023,30,6.630,6.710,8.070,12.650,13.640,6.310,11.500,18.870,43.960,61.560,51.470,21.700,24.280,160,60
24/12/2023,30,6.600,6.740,8.030,12.650,13.590,6.220,11.450,20.100,47.500,57.450,52.380,21.660,23.860,140,30
25/12/2023,30,6.570,6.740,8.030,12.670,13.590,6.240,11.450,19.150,43.070,61.640,52.580,21.500,24.270,110,30
26/12/2023,30,6.620,6.770,8.030,12.630,13.550,6.200,11.450,19.150,42.110,61.600,52.750,21.720,23.940,120,30
27/12/2023,30,6.620,6.760,8.030,12.650,13.590,6.220,11.450,20.100,41.840,61.530,52.350,21.570,24.410,110,30
28/12/2023,30,6.650,6.760,8.020,12.650,13.590,6.220,11.450,20.430,42.680,61.410,53.020,21.740,24.250,110,30
29/12/2023,30,6.730,6.820,8.100,12.680,13.620,6.210,11.450,21.540,38.660,63.240,52.580,21.310,24.170,100,30
30/12/2023,30,6.760,7.060,8.220,12.710,13.700,6.200,11.450,19.480,45.380,62.520,51.550,21.630,24.210,90,20
31/12/2023,30,6.700,6.880,8.080,12.670,13.640,6.180,11.450,20.010,42.340,61.370,53.210,21.680,23.930,120,30
01/01/2024,20,6.520,6.800,8.050,12.730,13.640,6.300,11.500,20.050,38.010,56.110,52.240,21.320,24.240,130,30
02/01/2024,20,6.520,6.820,8.070,12.740,13.790,6.300,11.500,19.760,41.260,62.970,52.540,20.930,23.850,200,60
03/01/2024,30,6.510,6.820,8.000,12.590,13.510,6.820,11.750,19.510,40.680,60.770,52.110,21.140,24.240,420,200
04/01/2024,30,6.600,7.120,8.160,12.700,13.630,6.820,11.940,19.520,37.190,61.590,52.240,21.430,24.290,520,130
05/01/2024,30,6.600,7.070,8.190,12.620,13.640,6.860,11.940,20.320,36.420,56.100,52.170,21.520,24.300,480,190
06/01/2024,20,6.570,7.090,8.200,12.570,13.900,6.420,11.500,20.140,36.050,53.910,50.750,22.010,24.380,220,130
07/01/2024,30,6.820,7.090,8.130,12.610,13.890,5.930,11.940,19.800,37.360,55.160,51.120,21.520,24.110,290,220
08/01/2024,30,6.920,7.210,8.130,12.770,13.750,6.260,11.940,19.280,37.190,53.550,51.570,20.380,23.830,290,250
09/01/2024,30,6.870,7.210,8.160,12.710,13.760,6.220,11.940,19.630,39.880,51.550,52.590,20.750,24.050,280,100
10/01/2024,30,6.760,7.070,8.150,12.690,13.900,6.210,11.990,21.410,43.440,52.130,52.550,20.960,24.040,280,130
11/01/2024,30,6.920,7.220,8.170,12.730,13.810,6.380,11.990,19.910,42.120,46.940,52.580,21.340,23.920,400,160
12/01/2024,30,6.940,7.250,8.180,12.740,13.810,6.350,12.090,19.920,42.010,43.290,51.980,21.430,23.850,400,140
13/01/2024,20,6.940,7.250,8.180,12.750,13.810,6.360,11.550,18.930,40.900,43.530,52.200,21.380,23.910,400,260
14/01/2024,10,6.730,6.970,8.110,12.560,13.710,6.020,11.500,18.970,39.510,39.290,51.840,21.360,24.060,120,60
15/01/2024,20,6.980,7.300,8.180,12.720,13.790,6.260,11.500,19.310,40.100,41.670,52.220,21.140,24.090,420,140
16/01/2024,20,7.110,7.390,8.280,12.820,13.840,6.350,11.500,17.050,39.880,43.910,52.430,20.610,23.620,350,140
17/01/2024,30,6.920,7.200,8.220,12.870,13.860,6.290,11.350,17.400,41.360,42.100,51.790,21.150,24.110,320,270
18/01/2024,30,6.960,7.260,8.240,12.950,13.890,6.370,11.350,17.300,41.270,38.790,51.750,21.300,24.410,220,160
19/01/2024,20,6.700,7.020,8.240,12.870,13.900,6.490,11.500,16.220,39.790,37.610,52.890,21.830,24.330,150,60
20/01/2024,30,6.950,7.250,8.310,12.910,13.880,6.330,11.350,16.560,39.350,35.850,52.560,22.130,24.080,250,160
21/01/2024,30,7.090,7.330,8.310,12.880,13.750,6.100,11.350,14.630,38.940,36.740,52.900,21.390,24.070,80,50
22/01/2024,30,6.960,7.260,8.330,13.060,14.040,6.300,11.350,15.050,38.400,32.250,52.930,21.750,24.270,400,140
23/01/2024,30,7.000,7.300,8.480,13.080,13.970,6.390,11.350,13.330,40.040,32.110,52.900,21.720,24.080,300,80
24/01/2024,30,6.970,7.280,8.470,13.090,14.000,6.470,11.350,15.790,39.750,33.350,52.920,20.870,24.020,250,50
25/01/2024,30,7.120,7.340,8.460,13.030,13.960,6.800,11.350,15.620,39.630,32.720,52.990,20.800,24.170,270,110
26/01/2024,30,6.970,7.310,8.460,13.100,14.010,6.540,11.350,15.620,38.080,33.770,52.930,20.810,24.230,140,40
27/01/2024,30,6.980,7.300,8.510,13.100,14.010,6.650,11.750,14.690,36.420,31.050,53.360,21.070,24.170,300,110
28/01/2024,30,7.070,7.570,8.670,12.900,13.770,6.010,11.750,14.170,37.080,34.660,52.860,20.850,24.290,260,90
29/01/2024,30,7.050,7.370,8.570,13.130,14.040,6.540,11.550,15.090,38.620,35.310,53.270,21.180,24.170,310,90
30/01/2024,30,7.050,7.370,8.560,13.260,14.170,6.610,11.600,14.870,37.850,31.870,52.930,21.180,24.210,340,80
31/01/2024,30,6.940,7.380,8.560,13.260,14.130,6.620,11.500,14.870,37.050,29.500,52.860,21.150,24.350,260,60
01/02/2024,30,7.050,7.340,8.630,13.450,14.340,6.690,11.500,14.870,37.900,30.440,52.990,21.090,24.280,260,70
02/02/2024,30,7.000,7.350,8.640,13.470,14.360,6.690,11.820,14.760,37.960,30.020,52.850,21.400,23.720,280,70
03/02/2024,20,7.110,7.410,8.650,13.500,14.420,6.690,11.650,13.750,39.240,29.630,52.790,21.590,24.220,270,70
04/02/2024,20,7.220,7.540,8.670,13.350,14.240,6.700,11.650,13.750,37.880,30.010,52.780,21.560,24.170,210,160
05/02/2024,20,7.090,7.450,8.650,13.420,14.460,6.620,11.750,14.980,32.020,30.840,52.860,21.940,24.340,210,80
06/02/2024,20,7.250,7.670,8.720,13.690,14.650,6.700,11.750,14.760,38.540,31.640,52.790,21.990,24.550,240,90
07/02/2024,20,7.250,7.680,8.700,13.870,14.730,6.620,11.750,15.830,40.400,28.380,52.920,22.040,24.460,360,80
08/02/2024,10,7.250,7.680,8.740,13.890,14.810,6.570,11.750,13.750,42.320,28.740,52.850,22.290,24.580,230,90
09/02/2024,0,7.250,7.730,8.720,13.760,14.470,6.570,11.750,13.950,44.340,29.790,53.060,22.230,24.450,130,40
10/02/2024,10,7.390,7.860,8.730,14.210,14.810,6.120,11.420,15.190,42.720,30.920,52.120,21.800,24.440,500,240
11/02/2024,10,7.230,7.710,8.810,14.010,14.860,6.630,11.400,14.470,43.370,31.460,52.540,23.400,24.820,190,80
12/02/2024,20,7.210,7.660,8.880,14.280,15.150,6.610,11.400,16.460,41.200,31.060,52.830,22.480,24.560,200,70
13/02/2024,10,7.260,7.660,9.050,14.690,16.040,6.280,11.400,16.530,43.070,34.020,53.030,22.530,24.890,130,70
14/02/2024,10,7.240,7.810,9.040,14.640,15.940,6.630,11.400,16.670,42.090,34.210,51.970,21.800,24.870,170,90
15/02/2024,10,7.300,7.720,9.070,14.720,16.100,6.280,11.400,16.730,43.070,35.970,53.420,22.720,25.350,150,50
16/02/2024,10,7.270,7.790,9.150,14.750,16.100,6.320,11.300,16.010,43.210,36.780,53.000,22.460,25.440,140,60
17/02/2024,10,7.270,7.750,9.110,14.770,16.060,6.340,11.400,16.110,47.050,39.480,51.860,22.260,25.350,160,40
18/02/2024,10,7.220,7.800,9.110,14.880,16.070,6.550,11.040,17.230,47.120,43.240,52.990,22.350,25.710,300,70
19/02/2024,10,7.320,7.790,9.300,14.930,16.000,6.300,11.040,16.890,46.340,42.430,53.820,22.530,25.770,140,60
20/02/2024,10,7.140,7.600,9.200,14.930,16.030,6.280,10.510,17.150,47.070,43.080,53.020,22.430,25.550,150,60
21/02/2024,10,7.310,7.800,9.290,14.930,16.000,6.440,10.560,17.370,49.440,44.040,53.150,22.070,25.930,140,50
22/02/2024,10,7.110,7.720,9.260,14.930,16.000,6.480,10.560,17.630,51.680,47.680,53.010,21.880,26.150,80,70
23/02/2024,10,7.130,7.640,9.250,14.860,15.930,6.470,10.510,17.570,56.580,54.810,53.550,21.690,26.100,120,60
24/02/2024,20,7.130,7.590,9.250,14.860,15.970,6.500,10.510,16.970,55.940,54.400,53.500,22.340,26.150,80,70
25/02/2024,20,7.130,7.640,9.200,14.870,16.000,6.330,10.510,17.170,54.740,54.010,53.350,22.430,26.390,100,90
26/02/2024,10,7.120,7.590,9.210,14.800,16.000,6.370,10.510,17.390,53.870,50.410,51.870,21.960,26.740,70,70
27/02/2024,10,7.130,7.610,9.130,14.770,15.960,6.840,10.510,17.220,53.770,47.900,52.940,22.310,26.930,80,80
28/02/2024,20,7.110,7.680,9.020,14.800,16.060,7.270,10.510,17.280,52.950,47.980,53.430,23.470,26.980,120,240
29/02/2024,10,7.200,7.700,9.130,14.780,15.920,6.580,10.290,17.310,50.820,46.400,53.010,23.000,27.000,90,40
01/03/2024,10,7.200,7.530,9.010,14.730,16.080,6.540,10.290,17.470,47.880,44.100,53.080,23.310,27.440,90,60
02/03/2024,10,7.150,7.510,8.980,14.730,16.070,6.430,10.170,17.390,46.640,45.380,53.190,23.560,27.560,90,60
03/03/2024,10,7.320,7.600,9.010,14.710,16.100,6.420,10.170,17.390,46.970,46.730,53.410,23.460,27.520,90,70
04/03/2024,0,7.290,7.560,8.960,14.610,16.100,6.650,11.500,16.340,45.450,45.350,53.410,23.610,27.610,90,50
05/03/2024,10,7.220,7.560,8.820,14.550,16.020,6.280,10.170,17.030,46.340,45.440,53.730,23.680,27.540,120,80
06/03/2024,10,7.030,7.430,8.650,14.460,15.840,6.300,10.610,16.260,43.660,44.300,53.290,24.030,28.160,80,100
07/03/2024,10,6.940,7.330,8.500,14.260,15.660,6.200,10.610,15.850,42.210,42.340,53.930,24.260,27.950,80,110
08/03/2024,10,6.930,7.300,8.490,14.330,15.640,5.840,10.610,15.850,43.280,45.510,54.140,24.360,28.150,150,90
09/03/2024,10,7.030,7.430,8.540,14.240,15.640,5.650,10.610,15.770,43.960,45.340,54.080,24.510,28.240,120,90
10/03/2024,10,6.980,7.390,8.550,14.270,15.640,5.680,10.610,15.990,44.060,46.380,54.280,24.510,28.150,100,80
11/03/2024,10,6.760,7.140,8.330,14.180,15.640,5.540,10.610,15.990,41.880,45.050,54.440,24.480,27.540,120,80
12/03/2024,10,6.530,6.930,8.260,14.140,15.480,5.250,10.610,16.330,42.830,43.390,54.470,24.480,28.260,120,80
13/03/2024,10,6.480,6.920,8.240,14.040,15.460,5.280,10.310,15.990,43.770,42.270,54.560,24.000,28.200,100,60
14/03/2024,10,6.510,7.060,8.240,14.050,15.510,5.280,10.310,15.840,45.070,41.840,54.550,24.010,28.130,150,70
15/03/2024,10,6.480,6.930,8.190,14.120,15.470,5.460,10.310,15.370,44.550,42.570,54.480,23.810,28.100,150,80
